"data_source","computer_id","name","file_system","short_description","free_space","disk_space","volume_name","volume_serial_number","data_token","is_deleted"
"SCCM","SCCM_SERIALSC20792BDNACORP\BDNASC20792","C:","NTFS","Local Fixed Disk","","","System","E4121811","7932496990","false"
"SCCM","SCCM_SERIALSC20792BDNACORP\BDNASC20792","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20793BDNACORP\BDNASC20793","C:","NTFS","Local Fixed Disk","","","System","66C195CE","7932496990","false"
"SCCM","SCCM_SERIALSC20793BDNACORP\BDNASC20793","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20794BDNACORP\BDNASC20794","C:","NTFS","Local Fixed Disk","","","Windows","0AE0C2BA","7932496990","false"
"SCCM","SCCM_SERIALSC20795BDNACORP\BDNASC20795","C:","NTFS","Local Fixed Disk","","","System","4239ECEA","7932496990","false"
"SCCM","SCCM_SERIALSC20795BDNACORP\BDNASC20795","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20796BDNACORP\BDNASC20796","C:","NTFS","Local Fixed Disk","","","OS","EA5B1540","7932496990","false"
"SCCM","SCCM_SERIALSC20797BDNACORP\BDNASC20797","C:","NTFS","Local Fixed Disk","","","","62B100B9","7932496990","false"
"SCCM","SCCM_SERIALSC20797BDNACORP\BDNASC20797","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20798BDNACORP\BDNASC20798","C:","NTFS","Local Fixed Disk","","","System","98C2F957","7932496990","false"
"SCCM","SCCM_SERIALSC20798BDNACORP\BDNASC20798","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20799BDNACORP\BDNASC20799","C:","NTFS","Local Fixed Disk","","","","468478EB","7932496990","false"
"SCCM","SCCM_SERIALSC20800BDNACORP\BDNASC20800","C:","NTFS","Local Fixed Disk","","","","1AEB6998","7932496990","false"
"SCCM","SCCM_SERIALSC20801BDNACORP\BDNASC20801","C:","NTFS","Local Fixed Disk","","","","06F48440","7932496990","false"
"SCCM","SCCM_SERIALSC20801BDNACORP\BDNASC20801","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20801BDNACORP\BDNASC20801","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20802BDNACORP\BDNASC20802","C:","NTFS","Local Fixed Disk","","","","222F625B","7932496990","false"
"SCCM","SCCM_SERIALSC20803BDNACORP\BDNASC20803","C:","NTFS","Local Fixed Disk","","","","8883206D","7932496990","false"
"SCCM","SCCM_SERIALSC20804BDNACORP\BDNASC20804","C:","NTFS","Local Fixed Disk","","","System","DC5A0CC2","7932496990","false"
"SCCM","SCCM_SERIALSC20804BDNACORP\BDNASC20804","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20805BDNACORP\BDNASC20805","C:","NTFS","Local Fixed Disk","","","","56E1DB0B","7932496990","false"
"SCCM","SCCM_SERIALSC20805BDNACORP\BDNASC20805","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20806BDNACORP\BDNASC20806","C:","NTFS","Local Fixed Disk","","","","92BAA7C8","7932496990","false"
"SCCM","SCCM_SERIALSC20807BDNACORP\BDNASC20807","C:","NTFS","Local Fixed Disk","","","","5054DC33","7932496990","false"
"SCCM","SCCM_SERIALSC20807BDNACORP\BDNASC20807","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20808BDNACORP\BDNASC20808","C:","NTFS","Local Fixed Disk","","","","7CCCF166","7932496990","false"
"SCCM","SCCM_SERIALSC20809BDNACORP\BDNASC20809","C:","NTFS","Local Fixed Disk","","","OS","E6BCE9CE","7932496990","false"
"SCCM","SCCM_SERIALSC20810BDNACORP\BDNASC20810","C:","NTFS","Local Fixed Disk","","","","0869F86D","7932496990","false"
"SCCM","SCCM_SERIALSC20811BDNACORP\BDNASC20811","C:","NTFS","Local Fixed Disk","","","","8219475C","7932496990","false"
"SCCM","SCCM_SERIALSC20812BDNACORP\BDNASC20812","C:","NTFS","Local Fixed Disk","","","","3872340F","7932496990","false"
"SCCM","SCCM_SERIALSC20813BDNACORP\BDNASC20813","C:","NTFS","Local Fixed Disk","","","","8453B1B6","7932496990","false"
"SCCM","SCCM_SERIALSC20814BDNACORP\BDNASC20814","C:","NTFS","Local Fixed Disk","","","","D417A7C3","7932496990","false"
"SCCM","SCCM_SERIALSC20814BDNACORP\BDNASC20814","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20815BDNACORP\BDNASC20815","C:","NTFS","Local Fixed Disk","","","","A4DCAF9B","7932496990","false"
"SCCM","SCCM_SERIALSC20816BDNACORP\BDNASC20816","C:","NTFS","Local Fixed Disk","","","System","1AE350E5","7932496990","false"
"SCCM","SCCM_SERIALSC20816BDNACORP\BDNASC20816","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20817BDNACORP\BDNASC20817","C:","NTFS","Local Fixed Disk","","","System","424EE160","7932496990","false"
"SCCM","SCCM_SERIALSC20817BDNACORP\BDNASC20817","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20818BDNACORP\BDNASC20818","C:","NTFS","Local Fixed Disk","","","","6CD8A1F7","7932496990","false"
"SCCM","SCCM_SERIALSC20819BDNACORP\BDNASC20819","C:","NTFS","Local Fixed Disk","","","","A04AEC54","7932496990","false"
"SCCM","SCCM_SERIALSC20819BDNACORP\BDNASC20819","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20820BDNACORP\BDNASC20820","C:","NTFS","Local Fixed Disk","","","OS","186FCDBA","7932496990","false"
"SCCM","SCCM_SERIALSC20821BDNACORP\BDNASC20821","C:","NTFS","Local Fixed Disk","","","","C0C952FF","7932496990","false"
"SCCM","SCCM_SERIALSC20821BDNACORP\BDNASC20821","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20822BDNACORP\BDNASC20822","C:","NTFS","Local Fixed Disk","","","System","3A47E5F0","7932496990","false"
"SCCM","SCCM_SERIALSC20822BDNACORP\BDNASC20822","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20822BDNACORP\BDNASC20822","G:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20823BDNACORP\BDNASC20823","C:","NTFS","Local Fixed Disk","","","","EA046BF6","7932496990","false"
"SCCM","SCCM_SERIALSC20823BDNACORP\BDNASC20823","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20823BDNACORP\BDNASC20823","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20824BDNACORP\BDNASC20824","C:","NTFS","Local Fixed Disk","","","","BA8B33BF","7932496990","false"
"SCCM","SCCM_SERIALSC20824BDNACORP\BDNASC20824","D:","NTFS","Local Fixed Disk","","","","2A89B724","7932496990","false"
"SCCM","SCCM_SERIALSC20824BDNACORP\BDNASC20824","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20825BDNACORP\BDNASC20825","C:","NTFS","Local Fixed Disk","","","","02DCE72F","7932496990","false"
"SCCM","SCCM_SERIALSC20825BDNACORP\BDNASC20825","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20825BDNACORP\BDNASC20825","G:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20826BDNACORP\BDNASC20826","C:","NTFS","Local Fixed Disk","","","","322DD7A1","7932496990","false"
"SCCM","SCCM_SERIALSC20826BDNACORP\BDNASC20826","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20827BDNACORP\BDNASC20827","C:","NTFS","Local Fixed Disk","","","","443C677A","7932496990","false"
"SCCM","SCCM_SERIALSC20827BDNACORP\BDNASC20827","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20828BDNACORP\BDNASC20828","C:","NTFS","Local Fixed Disk","","","","602C7203","7932496990","false"
"SCCM","SCCM_SERIALSC20828BDNACORP\BDNASC20828","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20829BDNACORP\BDNASC20829","C:","NTFS","Local Fixed Disk","","","System","A63B482E","7932496990","false"
"SCCM","SCCM_SERIALSC20829BDNACORP\BDNASC20829","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20830BDNACORP\BDNASC20830","C:","NTFS","Local Fixed Disk","","","System","C6A1AE96","7932496990","false"
"SCCM","SCCM_SERIALSC20830BDNACORP\BDNASC20830","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20831BDNACORP\BDNASC20831","C:","NTFS","Local Fixed Disk","","","","F03F284D","7932496990","false"
"SCCM","SCCM_SERIALSC20831BDNACORP\BDNASC20831","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20832BDNACORP\BDNASC20832","C:","NTFS","Local Fixed Disk","","","System","72BA949F","7932496990","false"
"SCCM","SCCM_SERIALSC20832BDNACORP\BDNASC20832","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20832BDNACORP\BDNASC20832","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20833BDNACORP\BDNASC20833","C:","NTFS","Local Fixed Disk","","","","2478578A","7932496990","false"
"SCCM","SCCM_SERIALSC20834BDNACORP\BDNASC20834","C:","NTFS","Local Fixed Disk","","","","2CD70E8C","7932496990","false"
"SCCM","SCCM_SERIALSC20835BDNACORP\BDNASC20835","C:","NTFS","Local Fixed Disk","","","","C40763C5","7932496990","false"
"SCCM","SCCM_SERIALSC20835BDNACORP\BDNASC20835","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20835BDNACORP\BDNASC20835","F:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20836BDNACORP\BDNASC20836","C:","NTFS","Local Fixed Disk","","","System","909B5F3A","7932496990","false"
"SCCM","SCCM_SERIALSC20836BDNACORP\BDNASC20836","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20837BDNACORP\BDNASC20837","C:","NTFS","Local Fixed Disk","","","System","4E787035","7932496990","false"
"SCCM","SCCM_SERIALSC20837BDNACORP\BDNASC20837","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20838BDNACORP\BDNASC20838","C:","NTFS","Local Fixed Disk","","","","86ED178A","7932496990","false"
"SCCM","SCCM_SERIALSC20838BDNACORP\BDNASC20838","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20839BDNACORP\BDNASC20839","C:","NTFS","Local Fixed Disk","","","","F0CBED8D","7932496990","false"
"SCCM","SCCM_SERIALSC20840BDNACORP\BDNASC20840","C:","NTFS","Local Fixed Disk","","","","8A2B89BD","7932496990","false"
"SCCM","SCCM_SERIALSC20841BDNACORP\BDNASC20841","C:","NTFS","Local Fixed Disk","","","","10C29716","7932496990","false"
"SCCM","SCCM_SERIALSC20841BDNACORP\BDNASC20841","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20842BDNACORP\BDNASC20842","C:","NTFS","Local Fixed Disk","","","","A6B7C384","7932496990","false"
"SCCM","SCCM_SERIALSC20842BDNACORP\BDNASC20842","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20843BDNACORP\BDNASC20843","C:","NTFS","Local Fixed Disk","","","","3225620E","7932496990","false"
"SCCM","SCCM_SERIALSC20843BDNACORP\BDNASC20843","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20844BDNACORP\BDNASC20844","C:","NTFS","Local Fixed Disk","","","System","CE68EB5B","7932496990","false"
"SCCM","SCCM_SERIALSC20844BDNACORP\BDNASC20844","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20845BDNACORP\BDNASC20845","C:","NTFS","Local Fixed Disk","","","","DA7A3C0B","7932496990","false"
"SCCM","SCCM_SERIALSC20846BDNACORP\BDNASC20846","C:","NTFS","Local Fixed Disk","","","","F6F55100","7932496990","false"
"SCCM","SCCM_SERIALSC20846BDNACORP\BDNASC20846","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20847BDNACORP\BDNASC20847","C:","NTFS","Local Fixed Disk","","","","7C61AC4E","7932496990","false"
"SCCM","SCCM_SERIALSC20847BDNACORP\BDNASC20847","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20848BDNACORP\BDNASC20848","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20848BDNACORP\BDNASC20848","C:","NTFS","Local Fixed Disk","","","","480B9A08","7932496990","false"
"SCCM","SCCM_SERIALSC20848BDNACORP\BDNASC20848","D:","NTFS","Local Fixed Disk","","","","144DD71C","7932496990","false"
"SCCM","SCCM_SERIALSC20848BDNACORP\BDNASC20848","E:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20849BDNACORP\BDNASC20849","C:","NTFS","Local Fixed Disk","","","Windows","3AC9CBFB","7932496990","false"
"SCCM","SCCM_SERIALSC20850BDNACORP\BDNASC20850","C:","NTFS","Local Fixed Disk","","","","442A48CE","7932496990","false"
"SCCM","SCCM_SERIALSC20851BDNACORP\BDNASC20851","C:","NTFS","Local Fixed Disk","","","System","F69D3C41","7932496990","false"
"SCCM","SCCM_SERIALSC20851BDNACORP\BDNASC20851","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20852BDNACORP\BDNASC20852","C:","NTFS","Local Fixed Disk","","","","FA358BA7","7932496990","false"
"SCCM","SCCM_SERIALSC20852BDNACORP\BDNASC20852","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20853BDNACORP\BDNASC20853","C:","NTFS","Local Fixed Disk","","","","005317A2","7932496990","false"
"SCCM","SCCM_SERIALSC20853BDNACORP\BDNASC20853","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20854BDNACORP\BDNASC20854","C:","NTFS","Local Fixed Disk","","","","2CBB162C","7932496990","false"
"SCCM","SCCM_SERIALSC20855BDNACORP\BDNASC20855","C:","NTFS","Local Fixed Disk","","","","DE58D991","7932496990","false"
"SCCM","SCCM_SERIALSC20855BDNACORP\BDNASC20855","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20856BDNACORP\BDNASC20856","C:","NTFS","Local Fixed Disk","","","","4AB86192","7932496990","false"
"SCCM","SCCM_SERIALSC20857BDNACORP\BDNASC20857","C:","NTFS","Local Fixed Disk","","","","D81D46A4","7932496990","false"
"SCCM","SCCM_SERIALSC20857BDNACORP\BDNASC20857","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20857BDNACORP\BDNASC20857","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20858BDNACORP\BDNASC20858","C:","NTFS","Local Fixed Disk","","","OSDisk","D8FBA2DE","7932496990","false"
"SCCM","SCCM_SERIALSC20858BDNACORP\BDNASC20858","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20858BDNACORP\BDNASC20858","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20859BDNACORP\BDNASC20859","C:","NTFS","Local Fixed Disk","","","","36B0A404","7932496990","false"
"SCCM","SCCM_SERIALSC20860BDNACORP\BDNASC20860","C:","NTFS","Local Fixed Disk","","","System","6820660F","7932496990","false"
"SCCM","SCCM_SERIALSC20861BDNACORP\BDNASC20861","C:","NTFS","Local Fixed Disk","","","","32F3F327","7932496990","false"
"SCCM","SCCM_SERIALSC20861BDNACORP\BDNASC20861","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20862BDNACORP\BDNASC20862","C:","NTFS","Local Fixed Disk","","","System","8674C8A3","7932496990","false"
"SCCM","SCCM_SERIALSC20862BDNACORP\BDNASC20862","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20863BDNACORP\BDNASC20863","C:","NTFS","Local Fixed Disk","","","System","EC06CD9A","7932496990","false"
"SCCM","SCCM_SERIALSC20864BDNACORP\BDNASC20864","C:","NTFS","Local Fixed Disk","","","System","8E080D4F","7932496990","false"
"SCCM","SCCM_SERIALSC20864BDNACORP\BDNASC20864","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20865BDNACORP\BDNASC20865","C:","NTFS","Local Fixed Disk","","","","4E7D8723","7932496990","false"
"SCCM","SCCM_SERIALSC20865BDNACORP\BDNASC20865","D:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20865BDNACORP\BDNASC20865","E:","NTFS","Local Fixed Disk","","","WD USB 2","F46F23DF","7932496990","false"
"SCCM","SCCM_SERIALSC20865BDNACORP\BDNASC20865","F:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20866BDNACORP\BDNASC20866","C:","NTFS","Local Fixed Disk","","","OSDisk","1421098A","7932496990","false"
"SCCM","SCCM_SERIALSC20867BDNACORP\BDNASC20867","C:","NTFS","Local Fixed Disk","","","OSDisk","90477A24","7932496990","false"
"SCCM","SCCM_SERIALSC20867BDNACORP\BDNASC20867","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20868BDNACORP\BDNASC20868","C:","NTFS","Local Fixed Disk","","","","5C2B4C8C","7932496990","false"
"SCCM","SCCM_SERIALSC20869BDNACORP\BDNASC20869","C:","NTFS","Local Fixed Disk","","","Windows","E8B3DAEE","7932496990","false"
"SCCM","SCCM_SERIALSC20870BDNACORP\BDNASC20870","C:","NTFS","Local Fixed Disk","","","Windows","0AE0C2BA","7932496990","false"
"SCCM","SCCM_SERIALSC20871BDNACORP\BDNASC20871","C:","NTFS","Local Fixed Disk","","","Windows","2AAFBE45","7932496990","false"
"SCCM","SCCM_SERIALSC20872BDNACORP\BDNASC20872","C:","NTFS","Local Fixed Disk","","","Windows","5E028F08","7932496990","false"
"SCCM","SCCM_SERIALSC20873BDNACORP\BDNASC20873","C:","NTFS","Local Fixed Disk","","","Windows","B6DB0FE9","7932496990","false"
"SCCM","SCCM_SERIALSC20874BDNACORP\BDNASC20874","C:","NTFS","Local Fixed Disk","","","","F4A22C5A","7932496990","false"
"SCCM","SCCM_SERIALSC20874BDNACORP\BDNASC20874","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20875BDNACORP\BDNASC20875","C:","NTFS","Local Fixed Disk","","","","003C8115","7932496990","false"
"SCCM","SCCM_SERIALSC20876BDNACORP\BDNASC20876","C:","NTFS","Local Fixed Disk","","","Windows","728D97E8","7932496990","false"
"SCCM","SCCM_SERIALSC20877BDNACORP\BDNASC20877","C:","NTFS","Local Fixed Disk","","","Windows","0AE0C2BA","7932496990","false"
"SCCM","SCCM_SERIALSC20878BDNACORP\BDNASC20878","C:","NTFS","Local Fixed Disk","","","Windows","0AE0C2BA","7932496990","false"
"SCCM","SCCM_SERIALSC20879BDNACORP\BDNASC20879","C:","NTFS","Local Fixed Disk","","","Windows","7AF4290C","7932496990","false"
"SCCM","SCCM_SERIALSC20880BDNACORP\BDNASC20880","C:","NTFS","Local Fixed Disk","","","Windows","0AE0C2BA","7932496990","false"
"SCCM","SCCM_SERIALSC20881BDNACORP\BDNASC20881","C:","NTFS","Local Fixed Disk","","","Windows","402B64BE","7932496990","false"
"SCCM","SCCM_SERIALSC20882BDNACORP\BDNASC20882","C:","NTFS","Local Fixed Disk","","","Windows","38A2E8A5","7932496990","false"
"SCCM","SCCM_SERIALSC20883BDNACORP\BDNASC20883","C:","NTFS","Local Fixed Disk","","","OSDisk","823A27C8","7932496990","false"
"SCCM","SCCM_SERIALSC20884BDNACORP\BDNASC20884","C:","NTFS","Local Fixed Disk","","","System","766BFC89","7932496990","false"
"SCCM","SCCM_SERIALSC20884BDNACORP\BDNASC20884","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20885BDNACORP\BDNASC20885","C:","NTFS","Local Fixed Disk","","","Windows","5A32607E","7932496990","false"
"SCCM","SCCM_SERIALSC20886BDNACORP\BDNASC20886","C:","NTFS","Local Fixed Disk","","","","EA4E33C5","7932496990","false"
"SCCM","SCCM_SERIALSC20887BDNACORP\BDNASC20887","C:","NTFS","Local Fixed Disk","","","Windows","58E65E0D","7932496990","false"
"SCCM","SCCM_SERIALSC20888BDNACORP\BDNASC20888","C:","NTFS","Local Fixed Disk","","","","E8BC4F2F","7932496990","false"
"SCCM","SCCM_SERIALSC20889BDNACORP\BDNASC20889","C:","NTFS","Local Fixed Disk","","","Windows","22BECA9F","7932496990","false"
"SCCM","SCCM_SERIALSC20890BDNACORP\BDNASC20890","C:","NTFS","Local Fixed Disk","","","System","F817AE79","7932496990","false"
"SCCM","SCCM_SERIALSC20890BDNACORP\BDNASC20890","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20891BDNACORP\BDNASC20891","C:","NTFS","Local Fixed Disk","","","OSDisk","08B2B6AF","7932496990","false"
"SCCM","SCCM_SERIALSC20892BDNACORP\BDNASC20892","C:","NTFS","Local Fixed Disk","","","","1282A8C1","7932496990","false"
"SCCM","SCCM_SERIALSC20893BDNACORP\BDNASC20893","C:","NTFS","Local Fixed Disk","","","Windows","CE3F11E7","7932496990","false"
"SCCM","SCCM_SERIALSC20894BDNACORP\BDNASC20894","C:","NTFS","Local Fixed Disk","","","","38547B51","7932496990","false"
"SCCM","SCCM_SERIALSC20894BDNACORP\BDNASC20894","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20895BDNACORP\BDNASC20895","C:","NTFS","Local Fixed Disk","","","Windows","603795F2","7932496990","false"
"SCCM","SCCM_SERIALSC20896BDNACORP\BDNASC20896","C:","NTFS","Local Fixed Disk","","","","8C313B7A","7932496990","false"
"SCCM","SCCM_SERIALSC20896BDNACORP\BDNASC20896","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20897BDNACORP\BDNASC20897","C:","NTFS","Local Fixed Disk","","","","4C9CACBE","7932496990","false"
"SCCM","SCCM_SERIALSC20898BDNACORP\BDNASC20898","C:","NTFS","Local Fixed Disk","","","","243E9293","7932496990","false"
"SCCM","SCCM_SERIALSC20898BDNACORP\BDNASC20898","D:","","CD-ROM Disc","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20898BDNACORP\BDNASC20898","E:","","Removable Disk","","","","","7932496990","false"
"SCCM","SCCM_SERIALSC20899BDNACORP\BDNASC20899","C:","NTFS","Local Fixed Disk","","","Windows","28CDC6E9","7932496990","false"
"SCCM","SCCM_SERIALSC20900BDNACORP\BDNASC20900","C:","NTFS","Local Fixed Disk","","","","B68C099D","7932496990","false"
"SCCM","SCCM_SERIALSC20901BDNACORP\BDNASC20901","A:","","3 1/2 Inch Floppy Drive","","","","","7932496990","false"
