"software_id","data_source","manufacturer_id","sw_release_id","name","family","major_version","version","edition","version_group","patchlevel","component","is_licensable","is_suite","category","subcategory","hidden","install_count","sw_model_lc_id","software_id_id","end_of_life","end_of_life_date","end_of_life_range_start","end_of_life_range_end","end_of_life_support_level","end_of_life_exception","general_availability","general_availability_date","ga_exception","ga_range_start","ga_range_end","obsolete_exception","delete_reason","obsolete_support_level","obsolete_range_start","obsolete_range_end","obsolete","obsolete_date","data_token"
"803227539","SCCM","1061456","803227539","QConvergeConsole CLI","QLogic","2.0","2.1","","2","","","no","no","IT Management","IT Asset Maintenance & Support","0","2","803227539","803227539","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","Not Available","","Date not published by vendor","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"803292385","SCCM","7365","803292385","Visual SourceSafe","Visual Studio","6.0","6.0","","6","","Client","yes","no","Configuration Management","Software Configuration Management","0","1","803292385","803292385","7/10/2007","7/10/2007 12:00:00 AM","","","Mainstream Support","","6/3/1998","6/3/1998 12:00:00 AM","","","","","","Extended Support","","","7/14/2009","7/14/2009 12:00:00 AM","7932496990"
"805464296","SCCM","7365","805464296","Active Directory Module for Windows PowerShell","Azure","1.0","1.1","","1","","","no","no","Utilities","Other Utilities","0","2","805464296","805464296","Not Available","","","","Mainstream Support","Date not published by vendor","Not Available","","Date not published by vendor","","","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"807233666","SCCM","7365","807233666","DevOps Server","Azure","11.0","11.0","","2012","","","yes","no","Configuration Management","Software Configuration Management","0","1","807233666","807233666","1/9/2018","1/9/2018 12:00:00 AM","","","Mainstream Support","","10/31/2012","10/31/2012 12:00:00 AM","","","","","","Extended Support","","","1/10/2023","1/10/2023 12:00:00 AM","7932496990"
"809290942","SCCM","7365","809290942","Web Platform Installer (WebPI)","","4.0","4.5","","4","","","no","no","Utilities","Other Utilities","0","3","809290942","809290942","Not Available","","","","Mainstream Support","Date not published by vendor","Not Available","8/14/2012 12:00:00 AM","Exact date unknown: a date range is provided","8/14/2012 12:00:00 AM","2/14/2013 12:00:00 AM","Date not published by vendor","","Extended Support","","","Not Available","","7932496990"
"812450996","SCCM","7365","812450996","Data Quality Services","SQL Server","11.0","11.0","","2012","SP2","Client","yes","no","Business Intelligence (BI)","Data Mining and Warehousing","0","5","812450996","812450996","1/10/2017","1/10/2017 12:00:00 AM","","","Service Pack Support","","6/10/2014","6/10/2014 12:00:00 AM","","","","","","Service Pack Support","","","1/10/2017","1/10/2017 12:00:00 AM","7932496990"
"812451012","SCCM","7365","812451012","Data Quality Services","SQL Server","11.0","11.0","","2012","SP3","Client","yes","no","Business Intelligence (BI)","Data Mining and Warehousing","0","10","812451012","812451012","10/9/2018","10/9/2018 12:00:00 AM","","","Service Pack Support","","12/1/2015","12/1/2015 12:00:00 AM","","","","","","Service Pack Support","","","10/9/2018","10/9/2018 12:00:00 AM","7932496990"
"812451033","SCCM","7365","812451033","Data Quality Services","SQL Server","12.0","12.0","","2014","SP2","Client","yes","no","Business Intelligence (BI)","Data Mining and Warehousing","0","2","812451033","812451033","1/14/2020","1/14/2020 12:00:00 AM","","","Service Pack Support","","7/14/2016","7/14/2016 12:00:00 AM","","","","","","Service Pack Support","","","1/14/2020","1/14/2020 12:00:00 AM","7932496990"
"826309748","SCCM","826308572","","TIDAL","","","","","","","","","no","Multimedia & Graphics","Multimedia Players","0","1","","","","","","","","","","","","","","","","","","","","","7932496990"
"826345802","SCCM","1464928","826345802","Firebird","","2.0","2.5","","2","","Server","no","no","Database Management Systems (DBMS)","Relational Database","0","1","826345802","826345802","6/24/2019","6/24/2019 12:00:00 AM","","","Open Source Support","","10/4/2010","10/4/2010 12:00:00 AM","","","","","","Open Source Support","","","6/24/2019","6/24/2019 12:00:00 AM","7932496990"
"835038724","SCCM","213049949","835038724","Touchpoint Manager","","1.0","1.0","","1","","","yes","no","IT Management","IT Asset Management","0","1","835038724","835038724","Not Available","","","","Committed Support(Three-Level)","Date not published by vendor","Not Available","","Date not published by vendor","","","Date not published by vendor","","Self-Help Support(Three-Level)","","","Not Available","","7932496990"
"867469166","SCCM","867460370","867469166","ACL","","9.0","9.1","","9","","","yes","no","Utilities","Connectivity Tools","0","1","867469166","867469166","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","","Date not published by vendor","","","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"867469276","SCCM","867460370","867469276","AX Core","","2.1","2.1","","2","","Server","yes","no","Business Intelligence (BI)","Analytics","0","1","867469276","867469276","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","","Date not published by vendor","","","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"867471261","SCCM","867460370","867471261","Analytics Exchange","","5.0","5.0","","5","","Client","yes","no","Business Intelligence (BI)","Analytics","0","1","867471261","867471261","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","","Date not published by vendor","","","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"867471268","SCCM","867460370","867471268","Analytics Exchange","","5.0","5.3","","5","","Client","yes","no","Business Intelligence (BI)","Analytics","0","1","867471268","867471268","Not Available","","","","Contact Support","Contract-based support only: no specific date(s)","Not Available","","Date not published by vendor","","","Contract-based support only: no specific date(s)","","Contact Support","","","Not Available","","7932496990"
"867825154","SCCM","7365","867825154","Build Tools","Visual Studio","12.0","12.0","","2013","","","no","no","Software Development","Compiler and Decompiler","0","4","867825154","867825154","4/9/2019","4/9/2019 12:00:00 AM","","","Mainstream Support","","10/11/2013","10/11/2013 12:00:00 AM","","","","","","Extended Support","","","4/9/2024","4/9/2024 12:00:00 AM","7932496990"
"867825172","SCCM","7365","867825172","Build Tools","Visual Studio","14.0","14.0","","2015","","","no","no","Software Development","Compiler and Decompiler","0","33","867825172","867825172","10/13/2020","10/13/2020 12:00:00 AM","","","Mainstream Support","","7/10/2015","7/10/2015 12:00:00 AM","","","","","","Extended Support","","","10/14/2025","10/14/2025 12:00:00 AM","7932496990"
"867884276","SCCM","8131","867884276","WS_FTP Client","Ipswitch","12.0","12.3","","12","","","yes","no","Enterprise Content Management (ECM)","Content Delivery and Distribution","0","1","867884276","867884276","11/1/2013","11/1/2013 12:00:00 AM","","","General Availability Phase","","11/4/2010","11/4/2010 12:00:00 AM","","","","","","Sunset Phase","","","5/30/2016","5/30/2016 12:00:00 AM","7932496990"
"875648124","SCCM","24989131","875648124","XMind","","3.6","3.6","","7","","","no","no","Multimedia & Graphics","Other Multimedia and Graphics Tools","0","1","875648124","875648124","Not Available","","","","Technical Support","Limited: self-help support only: no specific date(s)","11/10/2015","11/10/2015 12:00:00 AM","","","","Limited: self-help support only: no specific date(s)","","Technical Support","","","Not Available","","7932496990"
"875650404","SCCM","301696601","875650404","Search","ApexSQL","2013","2013.02","","2013","","","no","no","Utilities","Connectivity Tools","0","1","875650404","875650404","Not Available","","","","Technical Support","Date not published by vendor","6/28/2013","6/28/2013 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"875650412","SCCM","301696601","875650412","Search","ApexSQL","2013","2013.04","","2013","","","no","no","Utilities","Connectivity Tools","0","1","875650412","875650412","Not Available","","","","Technical Support","Date not published by vendor","11/19/2013","11/19/2013 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"876016721","SCCM","301696601","876016721","Refactor","ApexSQL","2013","2013.02","","2013","","","no","no","Software Development","Application Architecture and Design","0","1","876016721","876016721","Not Available","","","","Technical Support","Date not published by vendor","6/28/2013","6/28/2013 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"876019265","SCCM","301696601","876019265","Complete","ApexSQL","2012","2012.01","","2012","","","no","no","Software Development","Application Architecture and Design","0","1","876019265","876019265","Not Available","","","","Technical Support","Date not published by vendor","6/6/2012","6/6/2012 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"876019285","SCCM","301696601","876019285","Complete","ApexSQL","2013","2013.02","","2013","","","no","no","Software Development","Application Architecture and Design","0","1","876019285","876019285","Not Available","","","","Technical Support","Date not published by vendor","9/9/2013","9/9/2013 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"876019298","SCCM","301696601","876019298","Complete","ApexSQL","2013","2013.04","","2013","","","no","no","Software Development","Application Architecture and Design","0","1","876019298","876019298","Not Available","","","","Technical Support","Date not published by vendor","12/27/2013","12/27/2013 12:00:00 AM","","","","Date not published by vendor","","Technical Support","","","Not Available","","7932496990"
"883179226","SCCM","7365","883179226","Management Studio","SQL Server","12.0","12.0","","2014","SP2","","yes","no","Utilities","Connectivity Tools","0","17","883179226","883179226","1/14/2020","1/14/2020 12:00:00 AM","","","Service Pack Support","","7/14/2016","7/14/2016 12:00:00 AM","","","","","","Service Pack Support","","","1/14/2020","1/14/2020 12:00:00 AM","7932496990"
"883179278","SCCM","7365","883179278","Management Studio","SQL Server","11.0","11.0","","2012","SP3","","yes","no","Utilities","Connectivity Tools","0","38","883179278","883179278","10/9/2018","10/9/2018 12:00:00 AM","","","Service Pack Support","","12/1/2015","12/1/2015 12:00:00 AM","","","","","","Service Pack Support","","","10/9/2018","10/9/2018 12:00:00 AM","7932496990"
"883179286","SCCM","7365","883179286","Management Studio","SQL Server","11.0","11.0","","2012","SP2","","yes","no","Utilities","Connectivity Tools","0","18","883179286","883179286","1/10/2017","1/10/2017 12:00:00 AM","","","Service Pack Support","","6/10/2014","6/10/2014 12:00:00 AM","","","","","","Service Pack Support","","","1/10/2017","1/10/2017 12:00:00 AM","7932496990"
